experiment,solver,formula,variables,clauses,runtime,conflicts,decisions,restarts,propagations,entropy,backbone,num_sols,chi_square,cpu_time
exp2,COMiniSatPS-5,C168_FW_UT_518.cnf,1909,6331,0.003999,2,444,1.0,2154,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp4,wrapper-luby,C168_FW_UT_518.cnf,1909,6331,0.020996,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,COMiniSatPS-6,C168_FW_UT_518.cnf,1909,6331,0.001999,2,444,1.0,2154,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,COMiniSatPS-0,C168_FW_UT_518.cnf,1909,6331,0.002999,2,444,1.0,2154,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp3,wrapperLBD,C168_FW_UT_518.cnf,1909,6331,0.015997,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,SWDiA5BY,C168_FW_UT_518.cnf,1909,6331,0.017997,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,COMiniSatPS-1,C168_FW_UT_518.cnf,1909,6331,0.002999,2,444,1.0,2154,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp5,wrapper-base,C168_FW_UT_518.cnf,1909,6331,0.015997,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp1,glucose-NR,C168_FW_UT_518.cnf,1909,6331,0.013997,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp1,glucose,C168_FW_UT_518.cnf,1909,6331,0.012998,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,glucose,C168_FW_UT_518.cnf,1909,6331,0.018997,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,COMiniSatPS-4,C168_FW_UT_518.cnf,1909,6331,0.001999,2,444,1.0,2154,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp5,wrapper-60,C168_FW_UT_518.cnf,1909,6331,0.014997,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,lingeling-aqw,C168_FW_UT_518.cnf,1909,7511,0.0,0,25,,1451,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,lingeling-ayv,C168_FW_UT_518.cnf,1909,7511,0.1,0,0,,1408,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp3,wrapperClause,C168_FW_UT_518.cnf,1909,6331,0.020996,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp5,wrapper-95,C168_FW_UT_518.cnf,1909,6331,0.022996,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp5,wrapper-85,C168_FW_UT_518.cnf,1909,6331,0.021996,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,COMiniSatPS-2,C168_FW_UT_518.cnf,1909,6331,0.003999,2,444,1.0,2154,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp4,wrapper-glucose,C168_FW_UT_518.cnf,1909,6331,0.022996,0,16,1.0,1434,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,COMiniSatPS-3,C168_FW_UT_518.cnf,1909,6331,0.003999,2,444,1.0,2154,0.193598,0.764798,7.830457e+98,0.0,0.004999
exp2,lingeling-ayv,modgen-n200-m90860q08c40-15606.cnf,2200,9086,169.9,570950,1098792,,122347694,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,COMiniSatPS-6,modgen-n200-m90860q08c40-15606.cnf,2200,9086,47.9127,280213,413581,1055.0,59385637,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp5,wrapper-95,modgen-n200-m90860q08c40-15606.cnf,2200,9086,81.5806,370793,529984,1548.0,81866527,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,COMiniSatPS-3,modgen-n200-m90860q08c40-15606.cnf,2200,9086,12.5631,87535,175358,643.0,16593749,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,COMiniSatPS-5,modgen-n200-m90860q08c40-15606.cnf,2200,9086,89.0995,381346,535167,1359.0,82778287,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,COMiniSatPS-1,modgen-n200-m90860q08c40-15606.cnf,2200,9086,31.9181,273185,411711,1162.0,58421083,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,COMiniSatPS-2,modgen-n200-m90860q08c40-15606.cnf,2200,9086,65.984,341805,496007,1308.0,74451197,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp4,wrapper-luby,modgen-n200-m90860q08c40-15606.cnf,2200,9086,28.3587,190568,288252,509.0,38280204,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,SWDiA5BY,modgen-n200-m90860q08c40-15606.cnf,2200,9086,34.6547,192255,305909,977.0,37686512,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,lingeling-aqw,modgen-n200-m90860q08c40-15606.cnf,2200,9086,208.5,549814,1053055,,114873529,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,COMiniSatPS-4,modgen-n200-m90860q08c40-15606.cnf,2200,9086,44.1493,244462,371601,1023.0,52254724,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp4,wrapper-glucose,modgen-n200-m90860q08c40-15606.cnf,2200,9086,31.4272,167214,290927,1161.0,33215634,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp1,glucose-NR,modgen-n200-m90860q08c40-15606.cnf,2200,9086,37.9082,141987,246645,853.0,26575171,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp3,wrapperClause,modgen-n200-m90860q08c40-15606.cnf,2200,9086,48.0457,259009,398892,1584.0,54528075,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,COMiniSatPS-0,modgen-n200-m90860q08c40-15606.cnf,2200,9086,19.1671,169132,282023,928.0,34965091,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp1,glucose,modgen-n200-m90860q08c40-15606.cnf,2200,9086,26.125,247756,377158,1128.0,50105810,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp3,wrapperLBD,modgen-n200-m90860q08c40-15606.cnf,2200,9086,32.0071,167214,290927,1161.0,33215634,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp5,wrapper-base,modgen-n200-m90860q08c40-15606.cnf,2200,9086,82.1985,341428,492020,1583.0,72684485,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp5,wrapper-60,modgen-n200-m90860q08c40-15606.cnf,2200,9086,98.2761,386205,603710,1913.0,78510796,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp2,glucose,modgen-n200-m90860q08c40-15606.cnf,2200,9086,40.0529,247756,377158,1128.0,50105810,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp5,wrapper-85,modgen-n200-m90860q08c40-15606.cnf,2200,9086,19.974,118165,216379,956.0,24010092,0.1537,0.809091,5.12819e+73,0.0,10.5574
exp5,wrapper-base,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,126.57,338627,369019,329.0,360767197,0.0,1.0,1.0,0.0,1374.32
exp2,glucose,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,495.953,800798,843843,446.0,800885425,0.0,1.0,1.0,0.0,1374.32
exp2,lingeling-aqw,mp1-klieber2017s-0500-023-t12.cnf,30587,91703,51.6,100454,119329,,82292396,0.0,1.0,1.0,0.0,1374.32
exp2,lingeling-ayv,mp1-klieber2017s-0500-023-t12.cnf,30587,91703,538.9,763841,866895,,599625329,0.0,1.0,1.0,0.0,1374.32
exp2,COMiniSatPS-6,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,2055.68,889895,926161,177.0,3614689003,0.0,1.0,1.0,0.0,1374.32
exp4,wrapper-glucose,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,94.9346,205596,227604,255.0,224838507,0.0,1.0,1.0,0.0,1374.32
exp2,COMiniSatPS-2,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,1686.32,712278,749135,230.0,2772540840,0.0,1.0,1.0,0.0,1374.32
exp4,wrapper-luby,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,167.246,462493,511121,1023.0,484819571,0.0,1.0,1.0,0.0,1374.32
exp3,wrapperClause,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,279.098,543100,587939,528.0,578484239,0.0,1.0,1.0,0.0,1374.32
exp2,COMiniSatPS-5,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,903.192,408974,430923,116.0,1595217611,0.0,1.0,1.0,0.0,1374.32
exp5,wrapper-60,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,621.133,915818,1135905,758.0,1035279303,0.0,1.0,1.0,0.0,1374.32
exp2,COMiniSatPS-1,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,748.022,388597,414263,215.0,1493396379,0.0,1.0,1.0,0.0,1374.32
exp5,wrapper-85,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,258.931,707910,756459,1102.0,770442072,0.0,1.0,1.0,0.0,1374.32
exp2,COMiniSatPS-4,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,788.224,412613,434924,105.0,1596405509,0.0,1.0,1.0,0.0,1374.32
exp1,glucose-NR,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,102.509,172209,187466,115.0,172394170,0.0,1.0,1.0,0.0,1374.32
exp5,wrapper-95,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,455.527,850761,898728,662.0,914572951,0.0,1.0,1.0,0.0,1374.32
exp2,COMiniSatPS-0,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,561.948,358959,382349,212.0,1379149551,0.0,1.0,1.0,0.0,1374.32
exp1,glucose,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,445.119,800798,843843,446.0,800885425,0.0,1.0,1.0,0.0,1374.32
exp2,COMiniSatPS-3,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,2073.22,923812,964717,191.0,3707634158,0.0,1.0,1.0,0.0,1374.32
exp3,wrapperLBD,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,95.1545,205596,227604,255.0,224838507,0.0,1.0,1.0,0.0,1374.32
exp2,SWDiA5BY,mp1-klieber2017s-0500-023-t12.cnf,30587,91689,399.62,778451,824790,640.0,774347181,0.0,1.0,1.0,0.0,1374.32
exp4,wrapper-luby,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,25.9091,73136,88171,228.0,77558039,0.0,1.0,1.0,0.0,406.747
exp2,COMiniSatPS-1,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,355.806,186169,197176,82.0,724103779,0.0,1.0,1.0,0.0,406.747
exp2,lingeling-ayv,mp1-klieber2017s-0490-022-t12.cnf,29873,89564,74.8,174803,200522,,139414485,0.0,1.0,1.0,0.0,406.747
exp2,COMiniSatPS-6,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,413.262,221396,233300,95.0,862798145,0.0,1.0,1.0,0.0,406.747
exp2,COMiniSatPS-3,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,750.345,355791,373181,104.0,1406877218,0.0,1.0,1.0,0.0,406.747
exp2,COMiniSatPS-2,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,898.733,521439,544240,109.0,2065461962,0.0,1.0,1.0,0.0,406.747
exp5,wrapper-60,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,918.627,1175274,1425299,1311.0,1317192393,0.0,1.0,1.0,0.0,406.747
exp2,COMiniSatPS-0,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,943.148,438366,458391,104.0,1741280553,0.0,1.0,1.0,0.0,406.747
exp2,SWDiA5BY,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,209.066,406823,427789,62.0,403090985,0.0,1.0,1.0,0.0,406.747
exp5,wrapper-85,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,112.634,238625,254755,281.0,254480679,0.0,1.0,1.0,0.0,406.747
exp2,COMiniSatPS-4,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,982.966,572262,595939,128.0,2310721129,0.0,1.0,1.0,0.0,406.747
exp2,glucose,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,277.943,482658,507983,198.0,486469514,0.0,1.0,1.0,0.0,406.747
exp4,wrapper-glucose,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,174.856,348763,373189,135.0,366451586,0.0,1.0,1.0,0.0,406.747
exp1,glucose-NR,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,155.197,272003,288298,118.0,269883238,0.0,1.0,1.0,0.0,406.747
exp3,wrapperLBD,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,137.579,348763,373189,135.0,366451586,0.0,1.0,1.0,0.0,406.747
exp5,wrapper-base,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,105.355,220732,239880,174.0,230833926,0.0,1.0,1.0,0.0,406.747
exp1,glucose,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,278.898,482658,507983,198.0,486469514,0.0,1.0,1.0,0.0,406.747
exp2,COMiniSatPS-5,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,516.011,279058,293456,97.0,1099583959,0.0,1.0,1.0,0.0,406.747
exp5,wrapper-95,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,44.6622,125319,134378,91.0,132910384,0.0,1.0,1.0,0.0,406.747
exp3,wrapperClause,mp1-klieber2017s-0490-022-t12.cnf,29873,89550,117.929,320946,342302,43.0,343184754,0.0,1.0,1.0,0.0,406.747
exp2,lingeling-aqw,mp1-klieber2017s-0490-022-t12.cnf,29873,89564,196.1,362485,411856,,296220167,0.0,1.0,1.0,0.0,406.747
exp2,SWDiA5BY,modgen-n200-m90860q08c40-25297.cnf,2200,9086,58.8051,284877,463513,1621.0,59792276,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,COMiniSatPS-0,modgen-n200-m90860q08c40-25297.cnf,2200,9086,42.0786,246890,415968,1234.0,54421958,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp1,glucose,modgen-n200-m90860q08c40-25297.cnf,2200,9086,28.0597,266371,447924,1417.0,54829188,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp5,wrapper-base,modgen-n200-m90860q08c40-25297.cnf,2200,9086,63.6773,289289,469397,1605.0,61388336,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp3,wrapperLBD,modgen-n200-m90860q08c40-25297.cnf,2200,9086,44.8652,275834,468730,2023.0,59701129,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,COMiniSatPS-4,modgen-n200-m90860q08c40-25297.cnf,2200,9086,34.6277,189802,338713,1110.0,40329784,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,lingeling-ayv,modgen-n200-m90860q08c40-25297.cnf,2200,9086,123.4,453084,947693,,97695382,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,COMiniSatPS-1,modgen-n200-m90860q08c40-25297.cnf,2200,9086,48.7276,297266,482858,1407.0,66437881,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,COMiniSatPS-3,modgen-n200-m90860q08c40-25297.cnf,2200,9086,9.8385,78277,179417,609.0,14493955,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp5,wrapper-60,modgen-n200-m90860q08c40-25297.cnf,2200,9086,44.7002,220705,418918,1521.0,44107046,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp5,wrapper-85,modgen-n200-m90860q08c40-25297.cnf,2200,9086,77.3912,353626,578670,2297.0,80017226,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,lingeling-aqw,modgen-n200-m90860q08c40-25297.cnf,2200,9086,53.3,207611,507197,,41929855,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,COMiniSatPS-5,modgen-n200-m90860q08c40-25297.cnf,2200,9086,44.7142,224229,383037,1233.0,48709646,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp5,wrapper-95,modgen-n200-m90860q08c40-25297.cnf,2200,9086,47.2348,233744,404149,1410.0,50552520,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,COMiniSatPS-2,modgen-n200-m90860q08c40-25297.cnf,2200,9086,60.1809,316801,509570,1436.0,71153635,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp4,wrapper-luby,modgen-n200-m90860q08c40-25297.cnf,2200,9086,27.7338,195635,317300,510.0,40047860,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp3,wrapperClause,modgen-n200-m90860q08c40-25297.cnf,2200,9086,10.7474,90491,207076,945.0,15532987,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp4,wrapper-glucose,modgen-n200-m90860q08c40-25297.cnf,2200,9086,46.229,275834,468730,2023.0,59701129,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,COMiniSatPS-6,modgen-n200-m90860q08c40-25297.cnf,2200,9086,59.006,323818,514680,1393.0,71962407,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp1,glucose-NR,modgen-n200-m90860q08c40-25297.cnf,2200,9086,63.9283,179947,327658,1362.0,35218526,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp2,glucose,modgen-n200-m90860q08c40-25297.cnf,2200,9086,31.3582,266371,447924,1417.0,54829188,0.236555,0.662727,2.358223e+62,0.0,20.8858
exp3,wrapperLBD,e2_1.c.smt2-stp212.cnf,24293,98161,0.432934,197,3846,3.0,184317,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp4,wrapper-glucose,e2_1.c.smt2-stp212.cnf,24293,98161,0.415936,197,3846,3.0,184317,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp1,glucose,e2_1.c.smt2-stp212.cnf,24293,98161,0.361944,218,4353,2.0,135166,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp3,wrapperClause,e2_1.c.smt2-stp212.cnf,24293,98161,0.290955,112,2358,2.0,77169,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,glucose,e2_1.c.smt2-stp212.cnf,24293,98161,0.286956,218,4353,2.0,135166,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp5,wrapper-85,e2_1.c.smt2-stp212.cnf,24293,98161,0.553915,725,8216,6.0,605884,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp4,wrapper-luby,e2_1.c.smt2-stp212.cnf,24293,98161,0.39294,102,2013,2.0,69995,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-0,e2_1.c.smt2-stp212.cnf,24293,98161,0.446932,4159,25563,23.0,2113554,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-5,e2_1.c.smt2-stp212.cnf,24293,98161,0.242963,877,8389,7.0,638834,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-2,e2_1.c.smt2-stp212.cnf,24293,98161,0.663899,4159,25563,23.0,2113554,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp5,wrapper-base,e2_1.c.smt2-stp212.cnf,24293,98161,0.386941,102,2013,2.0,69995,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-4,e2_1.c.smt2-stp212.cnf,24293,98161,0.340948,1359,13229,7.0,1032035,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,lingeling-ayv,e2_1.c.smt2-stp212.cnf,24293,98163,21.1,1300,20624,,1050044,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp5,wrapper-60,e2_1.c.smt2-stp212.cnf,24293,98161,0.460929,722,6371,4.0,325509,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-3,e2_1.c.smt2-stp212.cnf,24293,98161,0.248962,1348,11812,6.0,661571,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp1,glucose-NR,e2_1.c.smt2-stp212.cnf,24293,98161,0.271958,218,4353,2.0,135166,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-6,e2_1.c.smt2-stp212.cnf,24293,98161,0.234964,877,8389,7.0,638834,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-1,e2_1.c.smt2-stp212.cnf,24293,98161,0.480926,4159,25563,23.0,2113554,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp5,wrapper-95,e2_1.c.smt2-stp212.cnf,24293,98161,0.452931,403,3557,3.0,360619,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,SWDiA5BY,e2_1.c.smt2-stp212.cnf,24293,98161,0.424935,218,4353,2.0,135166,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,lingeling-aqw,e2_1.c.smt2-stp212.cnf,24293,98163,1.2,83,4982,,76404,0.577075,0.276499,1.634845e+189,0.0,0.248962
exp2,COMiniSatPS-6,mp1-9_11.cnf,1458,19075,72.248,498137,610719,893.0,36521684,0.091209,0.845679,947.2924,81.544,1.12783
exp2,COMiniSatPS-2,mp1-9_11.cnf,1458,19075,1.45878,20413,31297,108.0,1282302,0.091209,0.845679,947.2924,81.544,1.12783
exp2,COMiniSatPS-4,mp1-9_11.cnf,1458,19075,23.0205,173252,226106,501.0,12200761,0.091209,0.845679,947.2924,81.544,1.12783
exp2,SWDiA5BY,mp1-9_11.cnf,1458,19075,19.87,172909,246544,728.0,8957619,0.091209,0.845679,947.2924,81.544,1.12783
exp2,COMiniSatPS-3,mp1-9_11.cnf,1458,19075,0.857869,18517,27904,68.0,1146987,0.091209,0.845679,947.2924,81.544,1.12783
exp2,COMiniSatPS-0,mp1-9_11.cnf,1458,19075,1.36279,20413,31297,108.0,1282302,0.091209,0.845679,947.2924,81.544,1.12783
exp2,COMiniSatPS-5,mp1-9_11.cnf,1458,19075,30.1444,211884,271437,562.0,15065793,0.091209,0.845679,947.2924,81.544,1.12783
exp5,wrapper-base,mp1-9_11.cnf,1458,19075,11.4993,89818,132287,261.0,5419295,0.091209,0.845679,947.2924,81.544,1.12783
exp2,COMiniSatPS-1,mp1-9_11.cnf,1458,19075,1.41878,20413,31297,108.0,1282302,0.091209,0.845679,947.2924,81.544,1.12783
exp5,wrapper-60,mp1-9_11.cnf,1458,19075,72.598,522277,708449,1356.0,32533673,0.091209,0.845679,947.2924,81.544,1.12783
exp4,wrapper-luby,mp1-9_11.cnf,1458,19075,2.37864,27533,43074,97.0,1532010,0.091209,0.845679,947.2924,81.544,1.12783
exp3,wrapperClause,mp1-9_11.cnf,1458,19075,36.3355,309620,451030,1826.0,20848875,0.091209,0.845679,947.2924,81.544,1.12783
exp4,wrapper-glucose,mp1-9_11.cnf,1458,19075,148.821,849846,1157472,3938.0,57761268,0.091209,0.845679,947.2924,81.544,1.12783
exp5,wrapper-95,mp1-9_11.cnf,1458,19075,360.856,1835816,2285341,3109.0,131515811,0.091209,0.845679,947.2924,81.544,1.12783
